,time,latitude,longitude,depth,mag
17570,2003-06-01T01:45:28.000Z,31.484,141.991,33.0,4.4
17571,2003-06-01T01:48:46.140Z,31.424,141.95,33.0,4.7
17572,2003-06-03T17:16:32.250Z,31.276,141.169,33.0,4.1
17573,2003-06-04T07:18:43.010Z,43.393,147.847,33.0,4.6
17574,2003-06-04T13:38:32.260Z,39.197,143.728,33.0,4.3
17575,2003-06-06T02:34:43.060Z,35.404,140.685,66.6,4.8
17576,2003-06-08T04:58:34.180Z,34.159,136.349,379.6,4.7
17577,2003-06-08T19:08:32.190Z,33.366,140.181,122.2,3.9
17578,2003-06-08T20:14:52.900Z,44.259,147.019,85.7,5.0
17579,2003-06-09T09:59:37.510Z,36.393,140.61,62.3,4.8
17580,2003-06-10T07:24:03.470Z,38.878,141.549,64.3,4.7
17581,2003-06-11T06:25:37.990Z,35.672,140.824,61.4,4.4
17582,2003-06-11T19:46:01.180Z,41.53,139.436,42.0,4.6
17583,2003-06-12T10:12:23.890Z,42.187,142.25,93.5,3.9
17584,2003-06-12T14:03:39.550Z,31.253,130.244,171.4,4.5
17585,2003-06-13T01:07:38.970Z,36.028,137.551,33.0,4.4
17586,2003-06-13T10:38:02.230Z,33.878,137.185,349.0,4.8
17587,2003-06-14T04:33:28.200Z,31.024,141.428,33.0,4.3
17588,2003-06-14T15:43:17.550Z,38.423,140.572,71.3,4.5
17589,2003-06-14T16:54:29.170Z,36.436,141.174,43.4,4.3
17590,2003-06-14T20:55:09.820Z,35.828,140.057,91.8,4.0
17591,2003-06-15T11:12:14.890Z,41.962,142.226,76.6,4.3
17592,2003-06-16T09:34:04.830Z,37.099,141.087,77.5,4.8
17593,2003-06-16T12:49:09.460Z,35.034,142.432,33.0,4.0
17594,2003-06-17T14:51:42.900Z,44.397,148.111,55.5,4.1
17595,2003-06-18T04:35:51.990Z,42.32,143.024,61.8,4.6
17596,2003-06-19T12:17:21.850Z,43.768,141.86,206.4,3.9
17597,2003-06-19T14:04:51.570Z,38.606,142.071,88.4,4.2
17598,2003-06-20T00:29:55.930Z,40.906,143.12,33.0,5.1
17599,2003-06-22T03:26:22.170Z,32.217,142.348,33.0,4.7
17600,2003-06-23T20:23:49.020Z,42.722,143.186,82.5,4.5
17601,2003-06-26T05:05:09.210Z,43.113,143.026,132.7,4.2
17602,2003-06-28T11:18:48.510Z,38.921,141.506,73.0,4.3
17603,2003-06-28T20:18:39.310Z,41.295,141.15,117.9,3.9
17604,2003-06-30T14:31:11.640Z,31.36,138.527,392.5,3.7
17605,2003-05-01T09:11:44.320Z,41.919,142.915,73.3,4.2
17606,2003-05-01T09:55:04.670Z,40.328,142.535,57.6,4.0
17607,2003-05-01T14:33:26.260Z,33.598,137.184,351.4,4.4
17608,2003-05-01T21:06:07.110Z,33.779,137.14,358.1,3.9
17609,2003-05-03T21:33:30.660Z,43.942,142.134,204.2,4.4
17610,2003-05-03T22:51:02.730Z,37.099,142.125,33.0,4.7
17611,2003-05-06T14:17:03.630Z,41.56,141.969,64.6,4.4
17612,2003-05-06T14:48:45.290Z,35.965,139.795,70.4,4.4
17613,2003-05-07T01:47:18.910Z,44.839,148.788,33.0,4.0
17614,2003-05-07T10:41:25.950Z,30.251,142.029,33.0,4.0
17615,2003-05-08T10:21:26.880Z,31.361,140.07,51.1,4.3
17616,2003-05-10T02:45:54.010Z,35.679,139.87,89.7,4.5
17617,2003-05-10T08:00:50.580Z,36.111,139.836,75.8,3.8
17618,2003-05-11T07:29:00.090Z,36.478,140.726,83.2,4.1
17619,2003-05-11T15:57:06.530Z,35.794,139.904,66.8,5.3
17620,2003-05-11T15:59:17.770Z,35.782,139.929,76.7,4.7
17621,2003-05-12T02:16:08.340Z,31.856,140.109,95.2,4.8
17622,2003-05-12T13:32:38.830Z,43.368,146.124,77.1,4.3
17623,2003-05-14T03:34:15.290Z,43.191,136.064,328.3,4.5
17624,2003-05-14T06:36:03.170Z,30.449,141.947,33.0,4.5
17625,2003-05-15T11:12:34.050Z,33.179,140.714,60.1,4.3
17626,2003-05-16T04:31:01.200Z,33.536,141.683,58.3,4.4
17627,2003-05-16T09:01:08.110Z,41.26,139.859,42.8,4.5
17628,2003-05-16T11:02:38.430Z,44.277,145.769,33.0,3.8
17629,2003-05-17T14:33:09.670Z,35.591,140.551,50.0,5.4
17630,2003-05-17T14:46:28.530Z,35.609,140.872,39.3,4.4
17631,2003-05-17T14:49:15.310Z,35.586,140.674,38.7,4.1
17632,2003-05-17T17:27:16.220Z,34.175,137.28,355.3,4.0
17633,2003-05-17T18:23:27.160Z,35.821,137.554,33.0,4.5
17634,2003-05-18T14:38:52.780Z,36.319,142.886,50.8,4.5
17635,2003-05-18T19:57:27.620Z,34.559,137.773,298.9,3.8
17636,2003-05-18T21:16:35.500Z,35.42,137.175,293.1,3.4
17637,2003-05-20T01:48:12.130Z,42.27,140.806,144.8,4.0
17638,2003-05-20T16:13:53.580Z,30.453,138.938,386.7,3.9
17639,2003-05-21T10:57:06.100Z,43.054,139.318,214.5,4.3
17640,2003-05-22T18:33:13.290Z,40.384,140.941,33.0,4.5
17641,2003-05-24T03:33:50.050Z,44.304,147.944,64.3,3.7
17642,2003-05-25T09:22:05.630Z,31.076,141.282,43.4,4.3
17643,2003-05-25T22:04:20.220Z,31.499,142.098,33.0,4.3
17644,2003-05-25T23:17:12.790Z,36.609,140.67,99.5,3.9
17645,2003-05-26T09:24:33.400Z,38.849,141.568,68.0,7.0
17646,2003-05-26T09:40:09.670Z,38.88,141.466,73.1,4.6
17647,2003-05-26T09:48:04.620Z,39.078,141.588,60.7,4.4
17648,2003-05-26T09:49:20.130Z,38.861,141.613,71.9,4.4
17649,2003-05-26T10:09:40.160Z,38.753,141.489,66.7,4.6
17650,2003-05-26T13:07:09.010Z,39.064,141.632,57.1,4.2
17651,2003-05-26T13:34:16.780Z,38.963,141.474,74.7,4.6
17652,2003-05-26T13:34:34.820Z,39.455,141.324,33.0,4.6
17653,2003-05-26T14:48:24.430Z,39.152,141.368,71.5,4.3
17654,2003-05-26T15:44:16.450Z,39.01,141.561,67.4,4.8
17655,2003-05-27T01:47:11.060Z,38.854,141.622,62.1,4.2
17656,2003-05-27T02:28:18.300Z,39.043,141.586,70.7,4.1
17657,2003-05-27T04:11:18.920Z,39.025,141.481,59.5,4.4
17658,2003-05-27T12:12:25.550Z,39.113,141.593,65.8,4.7
17659,2003-05-27T15:17:44.540Z,38.832,141.698,70.5,4.2
17660,2003-05-27T21:24:12.440Z,38.861,141.695,72.7,4.5
17661,2003-05-29T09:40:27.630Z,38.687,141.506,112.7,4.4
17662,2003-05-30T16:33:23.570Z,38.939,141.441,85.1,4.2
17663,2003-05-30T17:47:05.410Z,36.134,139.824,67.5,4.1
17664,2003-05-30T18:58:22.640Z,33.364,131.764,76.0,4.4
17665,2003-05-30T22:57:01.050Z,39.214,143.678,33.0,4.6
17666,2003-05-31T07:53:05.830Z,39.324,141.559,62.3,4.4
17667,2003-05-31T09:41:49.230Z,38.94,141.591,67.3,4.7
17668,2003-05-31T20:38:33.430Z,38.955,141.637,69.5,4.4
17669,2003-05-31T22:02:33.540Z,38.839,141.726,74.4,4.4
17670,2003-04-01T00:25:30.520Z,35.966,137.552,33.0,4.1
17671,2003-04-01T16:38:34.350Z,34.927,132.815,33.0,3.8
17672,2003-04-03T08:38:28.070Z,36.256,141.636,65.8,4.2
17673,2003-04-04T00:08:57.890Z,42.926,141.943,143.8,4.2
17674,2003-04-04T02:01:51.640Z,31.594,140.496,68.5,4.2
17675,2003-04-04T05:37:22.620Z,34.288,141.995,33.0,4.6
17676,2003-04-05T21:35:54.700Z,37.953,142.225,41.0,4.5
17677,2003-04-06T03:42:52.220Z,43.605,145.265,138.0,4.3
17678,2003-04-06T04:59:27.160Z,32.023,131.005,104.6,4.3
17679,2003-04-06T23:47:41.840Z,31.81,138.055,364.0,3.5
17680,2003-04-07T18:28:37.380Z,36.296,141.679,33.0,5.8
17681,2003-04-07T19:07:58.480Z,36.185,141.97,33.0,3.5
17682,2003-04-07T19:16:22.420Z,36.298,141.736,51.7,4.7
17683,2003-04-07T19:17:27.390Z,36.008,139.762,75.8,4.5
17684,2003-04-09T17:21:03.220Z,37.862,141.884,70.2,4.6
17685,2003-04-09T23:33:37.650Z,30.187,143.146,33.0,4.5
17686,2003-04-10T02:14:04.910Z,41.367,142.505,33.0,4.0
17687,2003-04-10T17:17:26.550Z,44.5,147.882,33.0,3.9
17688,2003-04-12T04:28:44.090Z,31.969,130.324,33.0,4.2
17689,2003-04-12T09:29:18.880Z,34.118,137.107,327.3,4.3
17690,2003-04-13T12:23:26.720Z,33.925,139.419,33.0,3.6
17691,2003-04-14T03:45:58.220Z,42.371,143.051,50.1,4.5
17692,2003-04-15T14:56:16.980Z,31.774,131.617,33.0,4.4
17693,2003-04-16T16:37:16.070Z,31.243,140.945,61.4,4.5
17694,2003-04-16T17:59:53.890Z,40.983,142.208,57.0,5.4
17695,2003-04-17T15:40:52.150Z,42.637,143.479,67.7,4.5
17696,2003-04-17T16:11:33.130Z,30.017,142.611,33.0,4.2
17697,2003-04-18T18:28:17.090Z,36.154,142.445,33.9,4.2
17698,2003-04-19T12:57:43.520Z,44.506,138.683,50.9,4.4
17699,2003-04-19T16:41:36.830Z,34.272,135.754,396.9,4.1
17700,2003-04-20T03:07:36.480Z,30.298,143.157,33.0,4.2
17701,2003-04-20T11:27:33.320Z,30.314,142.89,33.0,4.2
17702,2003-04-21T01:18:34.480Z,36.526,140.719,70.2,4.6
17703,2003-04-21T05:06:52.800Z,36.497,141.545,33.0,4.5
17704,2003-04-21T14:21:00.600Z,43.111,145.609,33.0,4.5
17705,2003-04-21T19:22:14.860Z,44.472,146.997,100.0,3.9
17706,2003-04-21T20:53:27.220Z,30.282,143.089,33.0,4.2
17707,2003-04-22T15:18:21.480Z,30.342,129.026,279.6,4.1
17708,2003-04-23T00:53:29.180Z,42.468,144.884,40.8,4.4
17709,2003-04-24T20:34:24.980Z,36.422,141.708,49.7,3.8
17710,2003-04-24T22:40:27.520Z,36.38,141.1,53.2,4.9
17711,2003-04-25T09:29:37.160Z,30.958,138.969,33.0,4.3
17712,2003-04-27T04:27:17.180Z,44.128,147.644,53.9,4.5
17713,2003-04-27T10:19:54.250Z,31.501,141.963,47.8,4.8
17714,2003-04-27T12:32:23.730Z,33.394,136.569,300.0,3.7
17715,2003-04-29T11:43:20.310Z,43.041,144.11,98.3,4.6
17716,2003-04-29T13:53:17.300Z,43.706,147.805,62.5,6.0
17717,2003-04-30T02:25:52.630Z,30.323,138.465,435.3,4.0
17718,2003-03-01T13:16:31.740Z,44.451,148.177,38.8,4.9
17719,2003-03-01T21:16:38.570Z,37.834,143.734,33.0,4.0
17720,2003-03-02T15:07:45.230Z,42.039,142.476,68.7,4.3
17721,2003-03-02T22:46:46.840Z,37.68,141.719,42.6,5.8
17722,2003-03-04T05:57:04.380Z,41.813,138.975,27.1,3.9
17723,2003-03-05T13:02:37.290Z,30.05,130.769,57.5,4.2
17724,2003-03-05T19:11:50.050Z,43.446,135.245,364.4,4.6
17725,2003-03-06T10:53:25.860Z,32.164,141.884,33.0,3.6
17726,2003-03-06T23:48:51.620Z,30.011,142.624,33.0,4.4
17727,2003-03-07T01:50:27.680Z,43.329,145.986,62.9,4.0
17728,2003-03-07T11:00:16.580Z,32.207,131.218,99.2,4.0
17729,2003-03-08T11:02:49.420Z,35.308,140.406,57.2,4.4
17730,2003-03-08T23:12:52.820Z,42.031,140.726,121.0,4.6
17731,2003-03-09T10:25:57.860Z,31.84,142.276,33.0,4.3
17732,2003-03-09T15:46:29.200Z,41.161,142.014,65.7,4.0
17733,2003-03-11T21:08:42.010Z,30.67,140.147,33.0,4.7
17734,2003-03-13T03:12:57.850Z,35.982,139.678,69.5,5.2
17735,2003-03-13T12:04:57.760Z,35.496,135.989,42.6,4.1
17736,2003-03-15T09:02:26.290Z,31.554,140.418,67.5,4.2
17737,2003-03-15T11:02:42.430Z,33.784,137.084,361.5,4.0
17738,2003-03-15T13:41:02.630Z,41.951,142.391,62.8,4.6
17739,2003-03-15T15:06:56.990Z,37.389,141.649,40.3,4.2
17740,2003-03-16T05:35:24.970Z,42.453,142.897,98.5,5.1
17741,2003-03-16T17:50:58.370Z,43.893,147.078,63.1,4.1
17742,2003-03-17T00:19:43.010Z,44.38,142.522,228.3,4.0
17743,2003-03-17T04:45:56.090Z,33.916,136.831,360.7,4.1
17744,2003-03-17T09:32:27.850Z,37.101,142.393,33.0,3.5
17745,2003-03-18T12:09:54.180Z,35.319,141.315,33.0,4.2
17746,2003-03-18T16:43:52.970Z,41.512,135.397,368.7,5.2
17747,2003-03-18T18:11:01.700Z,35.998,141.335,33.0,4.2
17748,2003-03-20T12:43:03.590Z,43.124,142.741,153.3,4.3
17749,2003-03-20T14:37:07.620Z,37.251,134.981,368.0,3.9
17750,2003-03-22T18:12:34.480Z,44.534,148.963,33.0,4.5
17751,2003-03-22T19:09:29.850Z,34.286,135.391,33.0,4.3
17752,2003-03-22T19:45:43.490Z,44.187,148.608,55.9,4.7
17753,2003-03-23T08:46:53.500Z,40.328,142.588,52.9,3.7
17754,2003-03-24T08:08:29.800Z,42.571,142.802,65.9,3.5
17755,2003-03-25T19:08:41.760Z,33.211,132.308,40.3,3.8
17756,2003-03-26T10:36:07.240Z,39.956,142.222,33.0,3.5
17757,2003-03-27T01:10:38.870Z,40.163,142.328,56.3,4.7
17758,2003-03-27T18:02:27.530Z,30.522,138.038,476.5,3.7
17759,2003-03-29T02:07:36.590Z,36.421,141.185,44.0,4.1
17760,2003-03-29T07:04:16.170Z,30.802,142.659,62.4,4.3
17761,2003-02-01T13:21:21.600Z,43.823,141.094,218.0,4.0
17762,2003-02-01T18:31:32.950Z,30.073,138.917,431.8,4.2
17763,2003-02-02T14:03:19.370Z,32.206,137.604,418.9,4.1
17764,2003-02-02T19:25:32.310Z,42.122,142.45,74.5,4.4
17765,2003-02-02T19:50:21.320Z,37.965,138.15,160.6,3.6
17766,2003-02-02T23:07:21.910Z,44.155,147.599,100.0,3.7
17767,2003-02-04T08:47:44.790Z,39.138,144.348,33.0,3.8
17768,2003-02-04T12:42:16.720Z,33.93,137.126,338.5,4.8
17769,2003-02-04T16:37:30.830Z,40.164,142.47,45.1,4.6
17770,2003-02-04T18:24:07.940Z,40.155,144.199,33.0,3.9
17771,2003-02-05T00:23:25.910Z,44.631,148.22,77.4,3.7
17772,2003-02-06T14:23:09.470Z,33.109,139.635,22.5,3.8
17773,2003-02-06T15:36:57.760Z,33.582,135.164,300.0,4.0
17774,2003-02-06T18:48:40.060Z,43.294,148.094,49.7,5.3
17775,2003-02-06T21:04:42.720Z,44.799,146.296,187.1,4.3
17776,2003-02-07T09:51:42.540Z,43.3,134.083,433.6,4.2
17777,2003-02-07T12:50:22.880Z,33.677,137.335,370.8,3.9
17778,2003-02-07T21:04:45.240Z,43.736,147.782,103.0,4.4
17779,2003-02-07T23:23:08.440Z,36.208,141.84,44.1,4.2
17780,2003-02-07T23:52:04.340Z,38.738,144.696,25.9,4.0
17781,2003-02-08T07:45:50.090Z,39.113,144.306,35.7,4.4
17782,2003-02-10T00:27:45.050Z,30.126,138.773,407.7,4.0
17783,2003-02-10T01:50:21.150Z,32.485,130.822,159.5,4.1
17784,2003-02-10T21:15:24.280Z,36.727,141.634,33.0,4.1
17785,2003-02-11T06:01:17.210Z,43.257,147.849,33.0,3.9
17786,2003-02-11T09:34:20.920Z,36.05,136.268,10.0,4.2
17787,2003-02-12T09:02:23.590Z,33.6,140.615,56.6,4.4
17788,2003-02-12T09:25:04.730Z,43.248,145.847,86.2,4.2
17789,2003-02-12T12:07:53.500Z,43.191,147.721,46.9,4.4
17790,2003-02-12T13:13:29.440Z,34.016,139.212,41.8,4.6
17791,2003-02-12T13:33:13.590Z,43.25,148.052,33.0,4.6
17792,2003-02-12T19:17:49.970Z,43.524,144.443,33.0,4.0
17793,2003-02-14T01:54:44.330Z,36.395,140.441,90.1,4.3
17794,2003-02-16T03:03:48.160Z,37.417,141.019,65.1,5.2
17795,2003-02-16T18:54:34.680Z,45.703,142.339,306.5,3.7
17796,2003-02-16T21:06:11.810Z,43.494,147.92,55.6,3.9
17797,2003-02-19T00:24:48.360Z,43.271,147.219,61.0,4.9
17798,2003-02-19T05:01:40.270Z,44.149,141.799,214.4,5.9
17799,2003-02-19T21:19:33.850Z,35.679,140.491,72.7,4.3
17800,2003-02-22T22:06:56.080Z,31.209,140.781,72.3,4.0
17801,2003-02-23T13:38:55.130Z,42.251,140.979,119.3,4.4
17802,2003-02-23T17:00:08.150Z,41.994,142.42,68.2,4.7
17803,2003-02-25T07:13:13.230Z,30.105,142.893,33.0,4.5
17804,2003-02-25T15:25:59.730Z,30.086,142.582,43.4,4.2
17805,2003-02-26T01:06:28.080Z,43.216,148.074,44.2,3.9
17806,2003-02-28T04:58:05.890Z,33.607,141.808,58.5,4.4
17807,2003-01-01T03:53:26.140Z,43.49,139.191,235.7,4.0
17808,2003-01-01T14:48:30.480Z,31.503,140.482,51.1,3.9
17809,2003-01-01T17:20:45.570Z,31.094,130.277,167.0,3.9
17810,2003-01-04T14:28:34.270Z,45.088,147.06,177.6,4.2
17811,2003-01-05T09:50:51.270Z,38.864,141.732,92.9,4.7
17812,2003-01-06T04:42:52.340Z,41.085,142.281,57.2,5.0
17813,2003-01-06T18:27:33.880Z,42.325,143.005,55.4,4.9
17814,2003-01-07T11:44:18.200Z,38.865,142.886,33.0,4.4
17815,2003-01-08T02:23:10.760Z,42.139,142.32,69.1,3.6
17816,2003-01-09T04:14:19.570Z,36.378,141.15,33.0,5.2
17817,2003-01-09T13:24:38.170Z,37.348,141.386,71.3,4.2
17818,2003-01-12T21:36:52.690Z,30.176,137.041,511.1,4.0
17819,2003-01-13T00:36:13.260Z,30.628,141.133,33.0,3.7
17820,2003-01-13T04:38:53.120Z,41.586,141.648,83.7,4.2
17821,2003-01-15T01:42:38.110Z,31.42,141.732,33.0,4.9
17822,2003-01-15T03:52:48.540Z,36.04,140.693,80.4,4.4
17823,2003-01-15T09:02:30.870Z,42.068,142.339,67.7,4.5
17824,2003-01-15T12:31:40.790Z,40.428,143.784,33.0,4.5
17825,2003-01-15T13:46:22.660Z,44.525,142.407,243.9,3.4
17826,2003-01-18T00:33:58.590Z,33.889,136.721,368.2,4.3
17827,2003-01-18T18:30:53.050Z,33.911,137.195,33.0,4.6
17828,2003-01-18T19:50:28.420Z,33.941,137.183,33.0,5.5
17829,2003-01-18T20:48:03.960Z,33.937,137.358,33.0,4.0
17830,2003-01-18T20:49:27.550Z,33.926,137.118,33.0,4.5
17831,2003-01-19T05:24:39.090Z,43.795,148.518,33.3,3.8
17832,2003-01-19T08:04:17.280Z,38.807,142.157,57.7,3.7
17833,2003-01-19T11:11:47.810Z,44.087,147.219,85.1,3.8
17834,2003-01-19T12:54:07.770Z,42.863,147.009,33.0,3.7
17835,2003-01-19T14:28:50.260Z,33.951,137.276,22.0,4.0
17836,2003-01-19T19:19:25.430Z,31.576,140.489,66.5,3.9
17837,2003-01-20T23:02:18.680Z,32.132,141.014,33.0,4.1
17838,2003-01-21T04:19:23.300Z,36.327,140.938,40.7,5.3
17839,2003-01-23T12:42:37.960Z,33.893,137.231,33.0,4.6
17840,2003-01-23T20:23:36.640Z,35.391,139.659,135.9,4.2
17841,2003-01-24T08:04:33.850Z,32.858,137.624,353.7,4.0
17842,2003-01-26T07:34:40.530Z,38.944,131.169,530.3,4.2
17843,2003-01-26T15:14:41.000Z,37.542,134.757,380.1,4.4
17844,2003-01-26T23:26:19.970Z,37.043,142.138,48.4,4.0
17845,2003-01-27T03:05:39.750Z,44.966,148.668,51.7,4.2
17846,2003-01-27T07:16:40.770Z,38.832,142.2,37.2,4.1
17847,2003-01-28T06:09:08.510Z,41.137,143.018,33.0,4.8
17848,2003-01-28T11:09:45.430Z,41.347,142.034,33.0,4.4
17849,2003-01-28T12:58:07.170Z,41.172,143.047,33.0,4.9
17850,2003-01-29T07:17:32.630Z,44.202,147.327,96.7,3.9
17851,2003-01-30T05:57:15.020Z,34.05,139.367,33.0,4.9
17852,2003-01-31T00:28:47.660Z,35.295,140.253,75.3,4.3
17853,2003-01-31T08:53:43.420Z,36.023,139.885,90.9,4.4
17854,2002-11-01T05:24:58.290Z,43.188,147.217,54.1,4.9
17855,2002-11-02T09:14:54.240Z,41.972,142.474,33.0,3.9
17856,2002-11-03T01:52:14.640Z,41.493,141.923,83.5,4.4
17857,2002-11-03T03:37:42.070Z,38.886,141.977,39.0,6.4
17858,2002-11-03T04:47:09.920Z,38.952,142.444,33.0,4.6
17859,2002-11-03T19:14:43.830Z,38.871,142.0,50.1,5.1
17860,2002-11-04T04:35:57.760Z,32.393,131.55,33.0,5.4
17861,2002-11-04T11:28:01.250Z,32.778,139.837,131.9,4.4
17862,2002-11-07T05:47:44.130Z,30.646,141.362,33.0,4.5
17863,2002-11-07T06:03:27.350Z,30.514,141.666,33.0,4.5
17864,2002-11-08T17:18:39.270Z,44.155,148.549,33.0,4.2
17865,2002-11-09T21:46:41.960Z,33.587,141.68,33.0,4.4
17866,2002-11-10T05:20:26.140Z,36.27,137.433,256.0,3.5
17867,2002-11-13T19:32:27.350Z,41.682,143.604,48.5,4.2
17868,2002-11-14T02:16:26.470Z,30.047,131.096,33.0,4.4
17869,2002-11-14T05:45:16.560Z,41.625,142.716,56.8,4.5
17870,2002-11-15T14:08:34.560Z,42.932,130.791,567.7,4.2
17871,2002-11-16T17:38:44.940Z,32.674,136.838,433.9,4.6
17872,2002-11-17T04:47:52.320Z,36.269,136.459,10.0,4.6
17873,2002-11-18T07:33:17.440Z,35.351,136.739,315.0,4.8
17874,2002-11-18T10:05:05.900Z,34.557,140.921,33.0,4.1
17875,2002-11-18T14:18:23.570Z,31.704,140.639,70.1,4.5
17876,2002-11-20T04:49:04.590Z,38.537,140.423,33.0,3.9
17877,2002-11-21T08:56:21.560Z,45.936,148.936,131.8,4.8
17878,2002-11-22T00:57:27.040Z,31.627,140.284,69.1,4.3
17879,2002-11-23T06:44:50.090Z,43.638,147.781,33.0,4.3
17880,2002-11-23T20:14:41.540Z,39.644,141.951,78.6,4.0
17881,2002-11-24T18:20:58.840Z,31.308,130.398,171.0,4.0
17882,2002-11-25T04:16:39.220Z,30.836,141.929,33.0,4.6
17883,2002-11-26T14:38:17.320Z,34.893,136.265,348.1,4.1
17884,2002-11-26T14:53:47.110Z,44.507,148.222,62.6,4.1
17885,2002-11-26T15:40:21.470Z,31.78,140.36,95.5,4.7
17886,2002-11-26T15:57:31.690Z,31.705,140.343,100.0,3.6
17887,2002-11-28T11:58:26.220Z,31.614,140.375,71.5,4.4
17888,2002-11-30T03:35:35.510Z,31.591,140.345,91.8,4.2
17889,2002-11-30T07:15:54.460Z,42.492,144.963,33.0,5.4
17890,2002-11-30T20:01:10.080Z,31.548,140.385,68.7,4.1
17891,2002-10-01T18:39:47.560Z,43.862,147.648,61.7,4.7
17892,2002-10-02T07:33:40.750Z,44.533,146.514,116.2,5.2
17893,2002-10-02T19:48:24.330Z,33.325,137.454,357.9,4.7
17894,2002-10-05T20:46:09.650Z,33.632,137.006,365.3,4.4
17895,2002-10-06T06:28:16.790Z,31.231,130.254,178.5,4.5
17896,2002-10-08T14:11:10.600Z,32.81,139.201,200.0,4.8
17897,2002-10-09T13:50:03.440Z,32.177,138.898,262.7,4.0
17898,2002-10-10T02:50:57.080Z,31.314,130.173,158.0,4.0
17899,2002-10-10T06:05:26.880Z,31.139,141.791,33.0,4.3
17900,2002-10-11T01:04:03.350Z,37.699,142.591,47.7,5.0
17901,2002-10-12T10:59:33.710Z,37.753,142.621,30.7,5.5
17902,2002-10-12T14:49:27.400Z,31.086,141.959,33.0,4.2
17903,2002-10-12T15:57:58.080Z,35.233,139.692,116.3,4.1
17904,2002-10-12T19:28:39.130Z,36.419,140.593,81.0,3.9
17905,2002-10-13T10:06:30.470Z,33.325,132.258,43.5,4.8
17906,2002-10-14T06:05:42.310Z,32.076,142.485,33.0,4.6
17907,2002-10-14T14:12:43.750Z,41.174,142.249,61.4,6.1
17908,2002-10-15T10:26:01.700Z,42.886,146.661,33.0,4.7
17909,2002-10-16T04:04:36.140Z,35.693,140.693,59.6,4.7
17910,2002-10-18T13:19:31.500Z,33.831,136.902,369.9,4.0
17911,2002-10-18T20:26:48.320Z,42.197,142.071,82.7,4.4
17912,2002-10-19T13:44:56.070Z,31.665,140.333,67.3,4.3
17913,2002-10-20T00:31:12.960Z,41.82,139.002,200.0,3.8
17914,2002-10-20T01:32:49.420Z,40.456,143.099,40.4,4.5
17915,2002-10-20T12:39:40.330Z,43.186,146.296,57.2,4.6
17916,2002-10-20T16:06:00.500Z,36.353,141.071,41.5,5.5
17917,2002-10-21T10:39:09.470Z,42.53,141.583,100.0,4.1
17918,2002-10-21T19:00:17.500Z,36.364,141.198,33.0,4.5
17919,2002-10-21T22:15:35.880Z,33.941,141.656,33.0,4.5
17920,2002-10-23T12:58:56.170Z,33.064,139.307,33.0,4.3
17921,2002-10-23T15:46:16.460Z,33.281,139.262,35.8,4.8
17922,2002-10-24T10:13:22.240Z,45.075,147.569,139.2,4.5
17923,2002-10-24T20:00:39.670Z,39.838,139.919,40.2,4.7
17924,2002-10-25T10:49:18.760Z,36.645,141.337,67.5,4.2
17925,2002-10-25T10:57:50.350Z,33.151,139.624,33.0,4.2
17926,2002-10-25T14:40:51.690Z,30.564,129.996,125.4,5.4
17927,2002-10-26T10:43:24.850Z,37.078,141.195,34.7,4.6
17928,2002-10-26T11:55:54.800Z,33.063,139.65,13.6,4.6
17929,2002-10-26T12:58:24.510Z,33.121,139.322,33.0,4.3
17930,2002-10-28T03:33:09.200Z,33.035,139.305,33.0,4.8
17931,2002-10-28T16:32:05.440Z,32.23,137.53,405.3,4.1
17932,2002-10-28T23:26:34.290Z,42.302,142.916,76.9,4.4
17933,2002-10-29T05:41:12.570Z,37.364,134.9,371.6,4.1
17934,2002-10-29T14:21:57.750Z,44.505,138.704,262.6,4.3
17935,2002-10-29T19:17:05.540Z,43.859,143.488,33.0,4.4
17936,2002-10-31T03:15:41.890Z,42.867,142.533,119.3,4.5
17937,2002-10-31T16:10:00.490Z,43.134,145.795,127.7,4.6
17938,2002-10-31T18:46:58.940Z,35.508,140.926,62.5,4.5
17939,2002-09-01T18:00:54.320Z,35.099,139.501,116.2,4.3
17940,2002-09-01T22:48:16.210Z,31.028,141.696,33.0,4.3
17941,2002-09-02T09:17:01.620Z,33.964,135.301,10.0,4.2
17942,2002-09-02T22:24:34.490Z,40.993,141.855,72.3,4.3
17943,2002-09-02T22:49:11.940Z,43.752,147.453,49.5,4.7
17944,2002-09-03T00:43:53.990Z,40.683,139.914,186.5,4.2
17945,2002-09-03T02:01:03.480Z,33.485,138.941,179.0,4.3
17946,2002-09-03T21:44:17.370Z,35.38,141.168,33.0,4.4
17947,2002-09-03T23:03:23.640Z,31.347,141.562,33.0,4.5
17948,2002-09-03T23:56:17.700Z,31.409,141.615,33.0,4.5
17949,2002-09-04T09:06:12.550Z,35.378,136.359,54.1,4.0
17950,2002-09-05T20:07:47.010Z,45.187,148.048,33.0,4.8
17951,2002-09-06T21:57:22.090Z,36.161,139.066,108.5,4.3
17952,2002-09-06T23:25:11.740Z,45.011,148.325,128.0,4.2
17953,2002-09-07T03:30:32.890Z,30.395,140.649,81.2,4.6
17954,2002-09-07T10:52:25.710Z,44.808,147.21,173.7,4.3
17955,2002-09-07T18:11:30.910Z,40.024,144.887,33.0,4.4
17956,2002-09-08T07:48:06.320Z,31.19,138.383,364.7,4.1
17957,2002-09-08T19:09:38.540Z,38.615,141.184,49.9,4.5
