time,latitude,longitude,depth,mag
2007-07-25,41.942,142.592,88.4,4.4
2007-07-27,38.144,140.896,87.5,4.1
2007-07-28,33.957,137.387,324.4,5.1
2007-07-29,35.587,140.048,54.4,3.4
2007-07-29,34.298,142.034,46.1,4.1
2007-07-31,32.163,131.878,21.3,4.1
2007-06-01,34.553,137.512,10.0,4.3
2007-06-02,32.791,138.046,329.5,4.9
2007-06-02,36.135,139.832,69.7,4.5
2007-06-02,39.882,140.239,40.5,4.0
2007-06-02,42.245,143.957,76.2,4.1
2007-06-02,42.446,142.344,97.4,3.7
2007-06-02,31.007,141.938,10.0,4.1
2007-06-03,31.073,141.771,39.9,3.7
2007-06-03,30.072,130.568,63.2,4.5
2007-06-04,36.09,139.864,47.6,4.3
2007-06-04,34.905,140.935,15.0,4.3
2007-06-04,33.649,137.116,358.5,4.4
2007-06-04,33.18,139.199,170.9,3.9
2007-06-05,34.889,140.329,65.7,4.1
2007-06-05,44.93,143.419,263.9,4.1
2007-06-06,33.312,131.399,10.0,3.9
2007-06-06,33.319,131.409,18.8,4.8
2007-06-06,33.334,131.273,10.0,4.2
2007-06-06,43.16,146.796,50.0,3.9
2007-06-07,33.197,131.709,10.0,4.4
2007-06-07,30.945,131.876,10.0,4.1
2007-06-07,37.913,141.484,81.5,3.6
2007-06-07,33.119,131.429,23.9,4.5
2007-06-07,33.342,131.686,10.0,4.6
2007-06-07,38.241,141.692,51.1,3.7
2007-06-07,31.097,141.917,37.0,3.8
2007-06-08,41.743,145.079,18.1,4.7
2007-06-08,33.784,137.07,355.3,4.2
2007-06-09,42.093,142.576,70.4,4.3
2007-06-09,37.845,140.811,86.1,3.5
2007-06-09,36.103,139.756,69.0,4.3
2007-06-09,31.316,130.276,157.8,4.3
2007-06-10,45.059,142.073,271.5,3.1
2007-06-10,41.012,142.161,83.5,4.1
2007-06-10,37.17,136.507,10.0,4.9
2007-06-10,37.722,136.938,45.9,3.8
2007-06-11,30.533,130.53,56.0,4.4
2007-06-12,43.711,148.878,35.0,5.2
2007-06-12,44.64,147.63,164.8,4.6
2007-06-12,42.241,142.909,53.1,4.1
2007-06-12,45.552,148.646,20.0,4.5
2007-06-13,38.375,141.992,71.6,4.4
2007-06-13,34.501,136.188,10.0,4.0
2007-06-14,30.786,137.342,475.8,4.4
2007-06-14,44.333,147.251,75.6,4.4
2007-06-15,36.067,140.811,47.6,3.1
2007-06-15,38.836,142.277,44.5,4.2
2007-06-16,45.978,143.111,330.6,4.2
2007-06-16,32.536,142.442,0.0,3.8
2007-06-16,32.357,140.297,86.9,3.7
2007-06-17,36.706,142.395,21.3,4.4
2007-06-18,43.836,146.204,99.4,4.3
2007-06-18,31.462,141.197,10.0,4.0
2007-06-19,30.082,139.081,412.4,4.2
2007-06-19,38.796,140.332,117.1,4.5
2007-06-19,43.61,134.073,439.3,4.2
2007-06-19,38.55,136.934,384.4,3.9
2007-06-20,35.14,141.13,59.5,4.3
2007-06-20,36.714,142.159,14.6,4.2
2007-06-20,35.193,141.134,39.4,5.1
2007-06-20,35.417,141.66,35.0,4.6
2007-06-20,35.215,141.274,35.0,4.5
2007-06-20,35.226,141.283,35.0,4.6
2007-06-20,35.368,141.761,35.0,4.1
2007-06-20,35.223,141.344,35.0,4.1
2007-06-20,35.286,141.482,40.6,4.8
2007-06-20,35.24,141.121,40.0,4.7
2007-06-20,35.207,141.163,69.7,4.6
2007-06-20,35.384,141.718,35.0,4.4
2007-06-20,35.211,141.336,5.6,4.8
2007-06-21,32.391,137.292,412.5,3.1
2007-06-21,36.878,136.668,7.5,4.5
2007-06-22,33.978,140.465,55.7,3.5
2007-06-22,32.299,142.0,10.0,4.4
2007-06-22,31.6,138.118,364.3,3.9
2007-06-22,42.539,142.185,125.4,5.0
2007-06-22,38.098,141.896,32.3,3.9
2007-06-23,32.432,137.644,395.3,3.8
2007-06-23,34.541,140.259,68.5,4.4
2007-06-23,41.919,141.248,129.6,4.7
2007-06-23,36.594,140.807,54.5,4.4
2007-06-23,35.531,140.974,27.5,4.1
2007-06-23,32.968,139.245,10.0,4.3
2007-06-24,42.825,145.378,65.2,4.1
2007-06-25,33.655,141.124,56.9,3.3
2007-06-25,36.199,140.863,71.4,3.4
2007-06-25,31.182,141.603,0.0,3.8
2007-06-26,36.7,141.206,45.2,4.2
2007-06-26,41.258,139.039,29.1,4.4
2007-06-26,43.566,134.225,435.3,3.8
2007-06-27,36.725,137.583,0.0,4.1
2007-06-27,37.235,135.577,362.0,4.5
2007-06-28,41.515,142.083,71.9,4.2
2007-06-28,35.812,139.187,15.4,4.4
2007-06-28,36.057,139.698,106.3,3.9
2007-06-29,43.485,141.675,37.8,4.4
2007-06-29,34.495,140.395,72.2,4.2
2007-06-30,37.139,142.062,65.2,4.4
2007-06-30,36.032,142.263,44.5,4.3
2007-06-30,35.124,140.589,67.0,4.3
2007-06-30,35.165,140.794,77.5,4.2
2007-05-01,34.041,140.962,84.1,4.4
2007-05-01,42.9,146.203,71.1,3.7
2007-05-02,37.331,136.763,6.6,4.3
2007-05-02,33.207,137.984,342.7,3.6
2007-05-03,36.662,141.182,44.4,3.3
2007-05-03,37.337,141.594,45.0,3.6
2007-05-03,43.326,145.2,85.4,3.9
2007-05-03,41.971,143.128,48.5,4.0
2007-05-03,30.408,142.101,35.0,4.1
2007-05-04,33.249,142.156,51.0,3.9
2007-05-04,37.001,136.423,35.0,4.3
2007-05-05,36.942,138.178,0.1,3.3
2007-05-05,43.856,140.471,212.0,4.4
2007-05-06,36.968,141.545,53.9,4.3
2007-05-06,36.547,139.56,112.4,3.4
2007-05-06,30.616,131.427,44.5,4.0
2007-05-07,30.007,130.177,51.8,5.2
2007-05-07,37.097,135.231,377.7,3.0
2007-05-07,41.936,142.528,65.6,4.4
2007-05-07,30.105,138.532,410.0,3.2
2007-05-08,36.06,139.89,46.3,4.3
2007-05-08,41.117,141.362,123.1,3.6
2007-05-08,36.523,140.691,54.5,3.9
2007-05-08,35.798,139.243,5.4,4.1
2007-05-10,37.075,136.651,10.0,4.3
2007-05-10,43.153,146.756,49.4,4.6
2007-05-11,30.138,130.964,36.0,4.4
2007-05-11,39.204,144.548,35.0,3.8
2007-05-12,37.158,136.58,31.7,4.0
2007-05-12,35.01,132.792,9.5,4.3
2007-05-12,41.484,142.034,61.6,3.0
2007-05-13,35.91,140.83,39.6,3.6
2007-05-13,36.11,142.124,10.0,4.3
2007-05-13,36.251,140.724,69.3,4.0
2007-05-14,31.994,140.806,64.1,5.0
2007-05-14,35.167,137.195,291.1,3.4
2007-05-14,32.026,138.095,362.1,3.2
2007-05-15,30.934,142.582,39.0,4.2
2007-05-15,41.486,142.124,53.3,4.4
2007-05-16,37.757,143.204,35.8,4.2
2007-05-16,33.637,142.735,13.4,4.2
2007-05-16,34.107,142.353,35.0,3.7
2007-05-17,44.499,142.949,232.3,3.7
2007-05-18,36.381,140.612,67.8,4.0
2007-05-18,41.597,141.991,58.3,5.5
2007-05-18,37.765,141.82,40.1,3.6
2007-05-19,33.257,131.507,133.2,3.1
2007-05-19,32.688,140.26,134.2,3.5
2007-05-19,30.948,142.19,19.9,4.2
2007-05-20,41.042,141.396,86.0,3.9
2007-05-20,37.944,135.393,354.0,5.3
2007-05-21,35.19,135.657,364.3,4.0
2007-05-21,33.126,141.834,35.0,3.2
2007-05-21,44.353,137.029,296.0,4.2
2007-05-24,44.117,147.326,10.0,4.4
2007-05-25,42.343,142.997,55.4,3.9
2007-05-26,37.69,141.362,88.4,4.3
2007-05-26,42.49,141.944,129.7,4.0
2007-05-26,39.14,143.3,10.0,4.1
2007-05-28,31.145,131.365,30.0,4.1
2007-05-28,35.388,135.564,362.1,4.3
2007-05-28,39.591,142.184,73.4,4.1
2007-05-29,38.412,141.116,12.8,4.2
2007-05-29,31.548,142.356,20.7,4.4
2007-05-29,32.23,142.418,60.0,4.3
2007-05-29,31.504,142.097,35.0,3.8
2007-05-30,42.034,142.601,66.7,4.3
2007-05-31,31.549,142.165,47.6,4.4
2007-05-31,36.109,139.579,64.4,4.4
2007-04-01,30.604,142.477,10.0,3.6
2007-04-01,32.349,137.607,378.5,5.7
2007-04-01,44.889,148.93,10.0,4.1
2007-04-01,42.414,143.776,50.3,4.2
2007-04-01,31.151,141.892,35.5,4.2
2007-04-01,43.238,146.038,77.2,4.4
2007-04-01,37.21,136.69,12.4,4.2
2007-04-01,37.207,136.647,7.0,4.1
2007-04-02,35.515,140.888,10.0,4.1
2007-04-03,36.793,140.238,125.7,4.6
2007-04-03,35.63,140.617,57.6,4.4
2007-04-03,35.563,141.024,37.5,4.1
2007-04-03,44.438,148.734,44.4,3.7
2007-04-04,34.801,136.886,341.5,3.7
2007-04-04,45.842,148.468,10.0,4.5
2007-04-04,30.907,141.653,32.2,5.0
2007-04-04,36.281,141.922,10.0,4.4
2007-04-04,30.926,141.673,9.0,5.7
2007-04-04,30.843,141.856,35.0,4.0
2007-04-04,44.421,148.768,35.0,5.2
2007-04-04,45.594,148.853,35.0,4.6
2007-04-04,44.874,147.632,35.0,4.5
2007-04-05,30.758,141.611,29.4,4.1
2007-04-05,35.476,141.685,40.6,4.3
2007-04-05,37.074,136.439,8.3,4.3
2007-04-05,38.224,141.054,53.0,4.4
2007-04-06,37.002,136.668,14.2,4.4
2007-04-06,37.06,136.369,10.0,4.5
2007-04-06,33.394,141.35,26.4,4.0
2007-04-06,35.914,141.43,35.0,4.2
2007-04-06,37.003,136.431,36.2,4.3
2007-04-07,30.849,141.847,35.0,5.2
2007-04-07,30.819,141.92,35.0,4.9
2007-04-07,36.106,141.317,29.8,4.2
2007-04-07,30.849,142.05,35.0,4.4
2007-04-08,30.921,142.378,35.0,4.0
2007-04-08,30.746,141.938,13.0,4.1
2007-04-08,30.451,130.547,92.4,4.4
2007-04-09,36.964,141.737,49.4,3.7
2007-04-10,37.574,141.756,108.8,3.9
2007-04-10,38.929,141.483,106.8,4.0
2007-04-10,31.061,141.942,36.6,3.9
2007-04-10,30.857,142.114,10.0,4.2
2007-04-10,31.528,130.329,187.1,4.3
2007-04-11,34.304,140.337,87.2,3.9
2007-04-11,37.025,141.103,87.4,3.8
2007-04-11,37.074,136.427,8.2,4.1
2007-04-12,42.376,144.059,100.8,3.9
2007-04-12,41.358,142.578,61.1,4.1
2007-04-12,38.198,141.095,49.4,4.1
2007-04-13,33.593,140.81,59.6,5.4
2007-04-13,36.645,141.222,37.4,4.5
2007-04-14,30.834,142.105,43.1,4.3
2007-04-14,35.595,142.011,47.3,5.0
2007-04-15,34.807,136.239,15.7,5.1
2007-04-15,34.777,136.322,16.5,4.3
2007-04-16,37.18,136.555,0.5,4.0
2007-04-18,42.658,141.861,119.7,5.5
2007-04-19,36.217,141.553,10.0,3.4
2007-04-20,34.665,139.083,10.0,3.3
2007-04-21,31.566,131.496,63.6,3.9
2007-04-23,30.712,141.992,35.0,4.4
2007-04-23,44.099,141.707,9.6,4.3
2007-04-24,30.77,141.901,41.6,4.7
2007-04-25,30.435,138.62,414.5,3.7
2007-04-25,31.149,142.141,0.0,4.1
2007-04-25,32.948,142.419,28.0,4.3
2007-04-25,35.698,140.764,49.4,4.1
2007-04-26,33.901,133.453,49.7,5.1
2007-04-26,37.149,136.844,45.3,3.9
2007-04-26,34.04,135.368,10.0,4.4
2007-04-26,40.503,138.203,35.0,3.7
2007-04-26,42.44,143.558,56.1,5.3
2007-04-26,36.369,140.211,125.2,3.8
2007-04-27,41.053,143.066,44.0,4.3
2007-04-27,45.999,143.125,331.6,4.3
2007-04-27,42.004,142.298,71.8,4.3
2007-04-28,35.729,136.626,9.9,4.1
2007-04-28,43.693,144.779,0.0,4.0
2007-04-28,35.65,140.116,68.5,4.4
2007-04-29,35.947,140.844,59.2,4.4
2007-04-29,45.102,137.368,320.4,4.3
2007-04-30,30.378,131.296,25.3,4.1
2007-04-30,42.902,146.425,38.6,4.2
2007-04-30,38.085,142.768,31.7,4.3
2007-04-30,41.695,143.861,46.5,4.2
2007-04-30,39.105,142.2,43.4,4.3
2007-04-30,32.146,137.393,415.3,5.0
2007-04-30,35.76,140.13,73.6,4.6
2007-03-01,42.354,142.906,29.1,3.9
2007-03-01,38.817,143.649,35.0,4.3
2007-03-02,41.345,142.724,43.4,4.9
2007-03-03,35.681,140.723,46.9,3.0
2007-03-03,35.684,140.732,47.8,4.2
2007-03-03,39.125,143.289,30.0,4.5
2007-03-04,44.903,148.212,98.0,4.5
2007-03-04,43.508,144.256,128.5,4.3
2007-03-05,43.287,146.646,10.0,4.2
2007-03-06,42.305,142.576,7.3,3.1
2007-03-06,31.07,141.414,36.1,4.1
2007-03-06,30.731,137.992,479.1,3.9
2007-03-07,33.177,140.078,141.6,3.7
2007-03-07,40.085,140.106,47.0,4.0
2007-03-07,41.284,140.402,162.0,4.3
2007-03-07,43.077,146.966,56.0,4.8
2007-03-08,41.684,143.261,42.4,4.3
2007-03-08,41.476,142.631,35.9,3.5
2007-03-08,35.531,140.906,61.5,4.2
2007-03-08,35.735,135.793,358.7,3.4
2007-03-08,33.104,141.866,35.0,4.5
2007-03-09,43.224,133.526,441.2,6.0
2007-03-09,43.491,146.778,76.4,4.4
2007-03-09,37.086,138.524,16.9,3.8
2007-03-11,45.854,143.143,324.4,3.9
2007-03-11,43.988,147.891,52.0,5.8
2007-03-11,31.077,130.093,163.0,3.5
2007-03-11,35.917,140.37,96.1,3.1
2007-03-12,42.746,141.577,144.2,4.7
2007-03-13,33.575,140.827,16.0,3.0
2007-03-14,35.706,140.71,52.4,4.6
2007-03-15,41.956,141.215,125.0,4.7
2007-03-15,37.004,141.782,49.0,3.6
2007-03-16,31.328,130.42,150.8,3.1
2007-03-17,41.015,141.948,78.4,4.1
2007-03-18,42.159,144.004,35.0,5.5
2007-03-18,37.394,134.784,372.5,3.9
2007-03-19,38.128,144.883,35.0,3.9
2007-03-19,30.441,131.505,43.5,4.1
2007-03-19,44.602,141.712,261.4,4.3
2007-03-21,41.666,141.342,133.1,4.3
2007-03-22,35.953,139.882,76.6,4.4
2007-03-22,32.619,130.828,5.5,4.0
2007-03-23,42.16,142.463,55.5,4.4
2007-03-23,33.357,136.952,25.0,4.2
2007-03-23,32.619,130.828,6.0,4.1
2007-03-24,30.521,142.001,35.0,4.3
2007-03-24,33.682,137.292,365.2,3.8
2007-03-24,42.273,142.521,71.6,3.9
2007-03-25,37.336,136.588,8.0,6.7
2007-03-25,37.354,136.768,5.0,4.5
2007-03-25,37.229,136.724,9.9,4.7
2007-03-25,37.23,136.657,5.4,4.1
2007-03-25,37.276,136.828,10.0,4.5
2007-03-25,37.239,136.692,10.0,3.9
2007-03-25,37.162,136.603,10.0,3.9
2007-03-25,37.454,136.862,10.0,3.4
2007-03-25,37.214,136.574,10.0,4.1
2007-03-25,37.255,136.839,12.4,4.0
2007-03-25,37.229,136.734,11.4,3.9
2007-03-25,42.905,144.941,56.7,3.9
2007-03-25,37.264,136.69,14.2,5.2
2007-03-25,35.082,137.001,10.0,4.2
2007-03-25,37.228,136.677,4.7,3.6
2007-03-25,42.031,131.191,554.9,4.1
2007-03-25,36.924,136.691,14.6,4.0
2007-03-25,37.305,136.849,10.0,3.5
2007-03-25,37.097,136.453,10.0,5.1
2007-03-26,37.113,136.592,10.0,4.1
2007-03-26,37.225,136.334,10.0,4.5
2007-03-26,37.276,136.701,5.9,4.2
2007-03-26,37.186,136.647,9.6,3.9
2007-03-26,37.16,136.956,17.5,3.9
2007-03-26,37.161,136.677,45.4,3.6
2007-03-26,37.047,136.587,36.0,4.0
2007-03-27,37.165,136.775,30.2,4.1
2007-03-27,37.094,136.807,10.0,4.6
2007-03-28,44.914,146.135,202.8,5.0
2007-03-28,37.183,136.62,10.0,4.3
2007-03-28,37.218,136.515,10.0,4.6
2007-03-29,30.893,141.775,39.5,5.2
2007-03-29,44.696,141.134,271.4,4.8
2007-03-29,38.613,133.45,458.8,4.8
2007-03-29,31.493,138.186,390.5,4.4
2007-03-29,42.21,143.129,56.8,4.6
2007-03-30,44.138,146.01,100.2,5.5
2007-03-31,44.504,148.857,10.0,4.6
2007-03-31,38.859,141.42,74.5,4.9
2007-02-01,37.276,140.993,86.7,4.0
2007-02-04,43.032,148.936,10.0,4.0
2007-02-04,35.517,140.078,61.8,4.4
2007-02-05,41.283,142.887,35.0,3.7
2007-02-05,43.076,145.011,61.6,4.0
2007-02-05,42.2,143.364,45.0,4.4
2007-02-05,30.588,137.165,500.9,4.3
2007-02-06,33.113,131.395,121.3,4.4
2007-02-06,37.273,142.097,29.1,4.2
2007-02-08,30.741,141.861,35.0,4.4
2007-02-09,43.51,146.144,54.8,4.3
2007-02-09,41.734,143.697,30.3,4.7
2007-02-12,30.912,141.899,8.0,4.1
2007-02-13,43.187,146.487,35.0,4.2
2007-02-13,42.972,145.416,51.7,4.2
2007-02-14,31.973,141.61,30.8,4.3
2007-02-14,33.835,142.346,38.5,4.9
2007-02-15,35.719,138.806,162.8,4.2
2007-02-16,30.253,140.321,32.7,4.0
2007-02-16,30.454,139.825,78.0,4.4
2007-02-16,37.348,135.376,373.2,4.3
2007-02-17,41.794,143.553,31.0,6.0
2007-02-17,41.771,143.602,35.0,5.3
2007-02-17,41.898,143.556,44.3,4.3
2007-02-18,42.521,144.352,67.5,3.6
2007-02-18,44.888,148.739,10.0,4.4
2007-02-18,34.94,139.794,54.6,3.3
2007-02-18,33.93,137.189,348.1,3.5
2007-02-19,40.434,142.058,79.9,4.4
2007-02-19,30.333,136.868,509.1,4.2
2007-02-20,31.315,140.84,52.1,3.3
2007-02-21,42.151,142.762,71.1,4.0
2007-02-21,43.778,146.71,67.1,4.0
2007-02-22,44.987,146.428,186.4,4.1
2007-02-22,37.039,141.979,44.0,4.4
2007-02-22,38.294,142.768,39.2,4.4
2007-02-23,35.063,137.974,10.0,4.2
2007-02-24,39.654,139.616,181.8,3.1
2007-02-24,44.317,147.385,10.0,4.3
2007-02-25,36.478,141.325,55.2,4.2
2007-02-25,33.088,136.872,41.0,4.9
2007-02-26,33.498,139.695,165.2,4.2
2007-02-26,41.842,139.72,196.5,4.5
2007-02-26,42.099,143.683,96.2,3.8
2007-02-26,30.984,141.024,82.1,3.9
2007-02-27,30.323,138.51,426.6,3.7
2007-01-02,42.333,142.977,64.7,4.2
2007-01-03,36.431,140.686,52.8,4.3
2007-01-03,35.1,139.678,98.7,4.2
2007-01-04,36.481,139.754,107.0,4.4
2007-01-05,32.361,130.871,147.8,4.4
2007-01-05,35.601,140.199,70.9,3.8
2007-01-07,38.278,141.916,45.4,3.7
2007-01-08,38.275,141.608,53.9,4.1
2007-01-08,37.169,138.815,46.2,4.5
2007-01-08,44.324,143.969,26.3,4.8
2007-01-09,36.05,139.798,78.6,4.3
2007-01-10,36.444,141.185,35.0,3.2
2007-01-10,36.554,141.239,45.6,4.1
2007-01-10,40.746,139.133,21.0,4.4
2007-01-10,33.228,132.539,35.8,4.0
2007-01-10,44.934,147.317,140.0,4.8
2007-01-11,43.472,147.079,10.0,5.4
2007-01-12,37.399,142.038,34.9,3.8
2007-01-15,43.143,146.806,35.0,3.4
2007-01-15,34.892,138.64,170.1,5.9
2007-01-16,30.761,139.087,416.0,4.2
2007-01-16,41.182,142.714,29.9,5.0
2007-01-17,38.276,142.38,63.4,4.2
2007-01-17,30.123,130.797,53.3,4.4
2007-01-18,34.45,140.277,67.3,4.2
2007-01-18,44.506,147.109,10.0,4.7
2007-01-19,44.743,148.215,10.0,4.5
2007-01-19,43.534,147.397,10.0,4.2
2007-01-19,36.942,141.537,55.3,4.3
2007-01-20,44.098,138.181,223.3,3.3
2007-01-20,45.051,147.177,10.0,4.3
2007-01-21,35.799,136.24,23.2,4.2
2007-01-23,39.823,141.078,100.4,4.6
2007-01-23,33.039,138.612,322.1,3.8
2007-01-23,34.341,138.536,34.2,3.5
2007-01-23,36.109,141.096,10.0,3.8
2007-01-24,35.984,139.757,62.0,3.9
2007-01-25,36.956,141.007,85.5,4.4
2007-01-26,33.149,139.757,140.8,3.9
2007-01-26,37.26,135.02,359.6,4.1
2007-01-26,30.443,141.77,35.3,4.0
2007-01-26,42.832,145.121,85.9,3.8
2007-01-26,37.597,143.827,45.0,3.5
2007-01-26,34.41,141.425,54.1,4.9
2007-01-26,34.068,141.705,19.5,3.8
2007-01-26,34.795,135.921,383.7,3.1
2007-01-26,45.528,142.477,309.0,4.0
2007-01-26,37.744,141.365,62.0,4.1
2007-01-27,38.361,133.798,442.8,4.1
2007-01-27,43.211,143.214,129.8,3.9
2007-01-27,35.946,139.479,126.7,4.4
2007-01-27,39.001,139.478,7.6,3.9
2007-01-28,38.675,133.628,462.5,4.0
2007-01-28,34.164,141.619,10.0,4.2
2007-01-29,40.898,145.633,20.2,4.1
2007-01-29,38.232,134.093,442.1,3.5
2007-01-30,39.355,140.171,140.8,4.4
2007-01-30,30.271,138.69,406.6,4.7
2007-01-30,34.068,141.528,38.0,4.4
2007-01-30,36.302,141.87,27.8,4.3
2007-01-30,30.447,138.94,360.5,4.1
2006-12-01,39.157,143.267,20.8,4.2
2006-12-02,36.459,142.562,59.0,3.8
2006-12-02,36.437,142.57,34.5,4.6
2006-12-02,45.502,142.527,311.5,3.7
2006-12-02,41.473,142.019,61.6,3.5
2006-12-03,42.5,145.388,17.7,4.4
2006-12-03,37.069,141.193,50.8,4.0
2006-12-03,39.218,143.367,6.3,4.4
2006-12-03,42.353,144.605,45.3,4.4
2006-12-03,35.639,140.491,62.9,4.6
2006-12-04,42.117,137.391,286.1,4.2
2006-12-04,42.592,142.699,53.3,3.7
2006-12-04,32.574,130.882,165.2,4.2
2006-12-05,42.389,145.045,56.1,4.3
2006-12-05,34.838,138.471,10.0,3.3
2006-12-06,41.429,142.168,57.6,3.6
2006-12-06,42.195,144.725,34.8,5.1
2006-12-06,41.589,142.596,25.7,4.2
2006-12-08,44.336,146.508,122.7,4.3
2006-12-08,37.905,139.263,156.0,3.7
2006-12-08,37.38,134.739,380.5,4.3
2006-12-09,31.401,130.725,136.4,3.8
2006-12-09,35.69,139.941,80.0,4.0
2006-12-09,35.699,140.001,70.4,4.4
2006-12-09,31.939,140.226,129.2,4.2
2006-12-09,35.462,140.934,35.0,3.8
2006-12-10,36.036,141.373,35.0,3.6
2006-12-12,33.166,138.097,345.7,3.4
2006-12-12,40.647,143.676,40.0,3.4
2006-12-12,32.22,130.38,37.7,4.2
2006-12-13,36.137,135.55,352.9,4.2
2006-12-14,32.937,140.935,50.8,4.2
2006-12-14,35.976,140.103,72.5,4.4
2006-12-15,45.585,142.216,300.5,4.3
2006-12-15,42.239,144.848,28.9,4.1
2006-12-15,33.064,136.97,387.9,3.8
2006-12-16,35.102,138.706,10.0,4.0
2006-12-16,33.55,137.618,350.0,3.8
2006-12-16,36.218,141.653,35.1,4.0
2006-12-17,31.482,139.928,138.0,3.6
2006-12-17,30.002,132.817,10.0,3.8
2006-12-18,31.922,131.438,49.7,4.0
2006-12-18,35.939,141.554,26.8,3.4
2006-12-19,35.123,137.591,10.0,4.1
2006-12-19,36.354,136.925,268.6,4.2
2006-12-19,33.79,136.681,374.5,4.0
2006-12-19,38.485,143.16,38.0,4.2
2006-12-20,41.662,142.151,76.3,4.4
2006-12-20,40.292,141.677,116.9,3.8
2006-12-21,31.3,142.092,48.4,3.8
2006-12-21,35.789,138.286,35.0,3.5
2006-12-22,43.98,145.686,116.8,4.5
2006-12-22,30.039,138.465,426.3,4.1
2006-12-23,42.126,142.658,49.0,3.9
2006-12-24,36.209,140.894,35.0,3.8
2006-12-24,41.403,142.221,50.5,4.1
2006-12-24,38.903,135.516,370.1,4.3
2006-12-25,43.135,140.671,168.2,4.3
2006-12-25,37.791,138.162,37.3,4.5
2006-12-26,37.763,141.829,39.8,4.3
2006-12-26,41.563,142.09,64.6,3.5
2006-12-26,34.087,139.487,10.0,3.0
2006-12-26,34.073,139.41,10.0,3.0
2006-12-27,40.103,142.439,67.6,4.0
2006-12-28,38.861,141.512,81.0,4.3
2006-12-28,30.974,131.202,36.9,4.0
2006-12-29,37.786,138.909,193.9,3.6
2006-12-29,43.372,146.76,61.7,4.1
2006-12-29,30.982,131.211,37.0,3.8
2006-12-30,42.184,143.275,37.5,3.5
2006-12-30,34.237,139.137,42.8,4.3
2006-12-30,34.277,139.232,15.2,4.7
2006-12-30,34.118,139.188,10.0,4.4
2006-12-30,43.371,146.277,10.0,5.0
2006-12-30,34.805,140.57,41.7,4.3
2006-12-30,34.768,140.368,35.0,4.9
2006-11-01,41.623,141.531,127.6,4.1
2006-11-01,34.038,139.248,10.0,4.1
2006-11-01,42.349,143.029,58.8,4.9
2006-11-02,34.318,137.269,35.0,3.0
2006-11-02,43.967,148.607,10.0,3.9
2006-11-02,34.862,135.55,39.7,3.9
2006-11-03,45.824,148.415,164.2,4.3
2006-11-03,41.904,133.383,476.8,3.7
2006-11-03,31.433,141.485,43.1,4.5
2006-11-03,31.282,141.215,45.0,3.5
2006-11-03,43.396,145.862,91.9,4.2
2006-11-05,37.339,134.915,383.6,3.5
2006-11-05,44.335,147.971,10.0,4.4
2006-11-05,40.05,142.245,65.3,4.2
2006-11-05,33.191,140.592,25.7,4.1
2006-11-06,40.591,146.031,35.0,4.0
2006-11-07,40.481,142.753,35.5,3.5
2006-11-09,43.043,146.893,5.6,4.8
2006-11-11,43.363,146.298,83.2,4.3
2006-11-12,33.841,141.497,35.0,4.3
2006-11-12,33.971,141.48,38.7,4.1
2006-11-13,42.967,142.988,110.2,3.9
2006-11-14,42.405,143.721,88.7,4.0
2006-11-14,39.217,142.292,81.0,3.7
2006-11-15,36.523,140.566,57.7,3.9
2006-11-15,45.117,147.785,10.0,4.2
2006-11-15,30.223,139.648,194.1,4.3
2006-11-16,30.22,138.496,439.8,5.1
2006-11-17,33.205,137.352,366.3,5.4
2006-11-17,31.913,131.823,37.7,4.2
2006-11-18,41.183,142.613,54.3,4.1
2006-11-18,41.954,142.329,72.0,4.1
2006-11-18,30.259,138.566,438.0,4.1
2006-11-19,33.418,132.37,59.1,4.4
2006-11-19,45.292,142.926,288.2,3.8
2006-11-20,40.678,143.998,10.9,4.3
2006-11-22,44.154,146.784,79.9,5.6
2006-11-22,40.012,142.947,52.7,4.4
2006-11-22,40.138,142.464,59.0,4.3
2006-11-22,35.331,140.559,10.0,3.7
2006-11-23,35.005,139.109,10.0,4.1
2006-11-25,32.014,132.157,16.2,4.3
2006-11-25,39.872,143.993,30.0,3.5
2006-11-25,39.67,141.992,67.8,4.4
2006-11-26,44.297,148.019,70.9,4.5
2006-11-26,40.133,143.068,43.1,4.2
2006-11-27,37.776,133.497,441.4,5.3
2006-11-28,33.329,141.613,60.8,4.7
2006-11-28,41.899,142.44,73.5,3.4
2006-11-29,45.029,147.509,10.0,4.1
2006-11-30,37.304,139.456,49.3,4.1
2006-10-01,40.991,141.503,79.2,3.7
2006-10-01,38.508,142.721,67.9,5.1
2006-10-01,41.765,144.261,31.6,4.2
2006-10-03,37.002,135.65,31.0,4.1
2006-10-04,38.138,144.977,34.5,4.2
2006-10-05,41.289,141.565,35.0,4.2
2006-10-07,33.26,142.427,41.6,4.2
2006-10-07,32.267,138.801,325.0,3.7
2006-10-09,41.294,129.094,0.0,4.3
2006-10-09,45.519,148.669,35.0,4.3
2006-10-09,45.295,137.072,344.4,4.4
2006-10-10,37.197,142.664,9.0,6.0
2006-10-12,40.963,142.125,78.9,4.1
2006-10-12,30.588,138.749,431.1,3.5
2006-10-12,41.695,142.169,80.1,3.9
2006-10-12,33.311,138.137,289.3,4.3
2006-10-12,42.361,143.113,59.6,4.3
2006-10-13,37.346,142.828,10.0,4.9
2006-10-13,34.006,140.284,78.4,3.6
2006-10-13,34.814,140.134,63.7,4.9
2006-10-14,36.876,141.661,53.0,3.8
